code,treat,lun
92ybpwat,4,14
cfdf5lmg,4,14
z4v1vnsp,4,14
uvakwdur,4,15
dot3hb5e,4,15
f6t1qroy,4,15
jyf560kk,4,15
h78j7j8m,4,15
3zjizqly,4,15
gfrptkuf,4,15
8886ungo,4,15
zyy7lwna,4,15
gowws5qf,4,15
0h6a0xq8,4,15
unioj1gy,4,15
plvgf0eg,4,15
w3icbwph,4,15
my8o7lk6,4,15
cclaxe7w,4,15
t30mf55p,4,15
92ybpwat,4,15
cfdf5lmg,4,15
z4v1vnsp,4,15
uvakwdur,4,16
dot3hb5e,4,16
f6t1qroy,4,16
jyf560kk,4,16
h78j7j8m,4,16
3zjizqly,4,16
gfrptkuf,4,16
8886ungo,4,16
zyy7lwna,4,16
gowws5qf,4,16
0h6a0xq8,4,16
unioj1gy,4,16
plvgf0eg,4,16
w3icbwph,4,16
my8o7lk6,4,16
cclaxe7w,4,16
t30mf55p,4,16
92ybpwat,4,16
cfdf5lmg,4,16
z4v1vnsp,4,16
uvakwdur,4,17
dot3hb5e,4,17
f6t1qroy,4,17
jyf560kk,4,17
h78j7j8m,4,17
3zjizqly,4,17
gfrptkuf,4,17
8886ungo,4,17
zyy7lwna,4,17
gowws5qf,4,17
0h6a0xq8,4,17
unioj1gy,4,17
plvgf0eg,4,17
w3icbwph,4,17
my8o7lk6,4,17
cclaxe7w,4,17
t30mf55p,4,17
92ybpwat,4,17
cfdf5lmg,4,17
z4v1vnsp,4,17
uvakwdur,4,18
dot3hb5e,4,18
f6t1qroy,4,18
jyf560kk,4,18
h78j7j8m,4,18
3zjizqly,4,18
gfrptkuf,4,18
8886ungo,4,18
zyy7lwna,4,18
gowws5qf,4,18
0h6a0xq8,4,18
unioj1gy,4,18
plvgf0eg,4,18
w3icbwph,4,18
my8o7lk6,4,18
cclaxe7w,4,18
t30mf55p,4,18
92ybpwat,4,18
cfdf5lmg,4,18
z4v1vnsp,4,18
uvakwdur,4,19
dot3hb5e,4,19
f6t1qroy,4,19
jyf560kk,4,19
h78j7j8m,4,19
3zjizqly,4,19
gfrptkuf,4,19
8886ungo,4,19
zyy7lwna,4,19
gowws5qf,4,19
0h6a0xq8,4,19
unioj1gy,4,19
plvgf0eg,4,19
w3icbwph,4,19
my8o7lk6,4,19
cclaxe7w,4,19
t30mf55p,4,19
92ybpwat,4,19
cfdf5lmg,4,19
z4v1vnsp,4,19
uvakwdur,4,20
dot3hb5e,4,20
f6t1qroy,4,20
jyf560kk,4,20
h78j7j8m,4,20
3zjizqly,4,20
gfrptkuf,4,20
8886ungo,4,20
zyy7lwna,4,20
gowws5qf,4,20
0h6a0xq8,4,20
unioj1gy,4,20
plvgf0eg,4,20
w3icbwph,4,20
my8o7lk6,4,20
cclaxe7w,4,20
t30mf55p,4,20
92ybpwat,4,20
cfdf5lmg,4,20
z4v1vnsp,4,20
